Result of /data/leuven/370/vsc37064/new_queries_named_graph_openml/query_32.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
characteristicName                                                                featureCount
FCFP6_1024_186 number of missing values                                                                                  1083
FCFP6_1024_187 data-type                                                                                  1083
FCFP6_1024_187 number of missing values                                                                                  1083
FCFP6_1024_188 data-type                                                                                  1083
FCFP6_1024_188 number of missing values                                                                                  1083
FCFP6_1024_18 data-type                                                                                  1083
FCFP6_1024_18 number of missing values                                                                                  1083
FCFP6_1024_189 data-type                                                                                  1083
FCFP6_1024_189 number of missing values                                                                                  1083
FCFP6_1024_190 data-type                                                                                  1083
FCFP6_1024_190 number of missing values                                                                                  1083
FCFP6_1024_191 data-type                                                                                  1083
FCFP6_1024_191 number of missing values                                                                                  1083
FCFP6_1024_193 data-type                                                                                  1083
FCFP6_1024_193 number of missing values                                                                                  1083
FCFP6_1024_194 data-type                                                                                  1083
FCFP6_1024_194 number of missing values                                                                                  1083
FCFP6_1024_195 data-type                                                                                  1083
FCFP6_1024_195 number of missing values                                                                                  1083
FCFP6_1024_196 data-type                                                                                  1083
FCFP6_1024_196 number of missing values                                                                                  1083
FCFP6_1024_198 data-type                                                                                  1083
FCFP6_1024_198 number of missing values                                                                                  1083
FCFP6_1024_199 data-type                                                                                  1083
FCFP6_1024_199 number of missing values                                                                                  1083
FCFP6_1024_200 data-type                                                                                  1083
FCFP6_1024_200 number of missing values                                                                                  1083
FCFP6_1024_201 data-type                                                                                  1083
FCFP6_1024_201 number of missing values                                                                                  1083
FCFP6_1024_202 data-type                                                                                  1083
FCFP6_1024_202 number of missing values                                                                                  1083
FCFP6_1024_203 data-type                                                                                  1083
FCFP6_1024_203 number of missing values                                                                                  1083
FCFP6_1024_204 data-type                                                                                  1083
FCFP6_1024_204 number of missing values                                                                                  1083
FCFP6_1024_205 data-type                                                                                  1083
FCFP6_1024_205 number of missing values                                                                                  1083
FCFP6_1024_207 data-type                                                                                  1083
FCFP6_1024_207 number of missing values                                                                                  1083
FCFP6_1024_208 data-type                                                                                  1083
FCFP6_1024_208 number of missing values                                                                                  1083
FCFP6_1024_20 data-type                                                                                  1083
FCFP6_1024_20 number of missing values                                                                                  1083
FCFP6_1024_209 data-type                                                                                  1083
FCFP6_1024_209 number of missing values                                                                                  1083
FCFP6_1024_210 data-type                                                                                  1083
FCFP6_1024_210 number of missing values                                                                                  1083
FCFP6_1024_211 data-type                                                                                  1083
FCFP6_1024_211 number of missing values                                                                                  1083
FCFP6_1024_213 data-type                                                                                  1083
FCFP6_1024_213 number of missing values                                                                                  1083
FCFP6_1024_215 data-type                                                                                  1083
FCFP6_1024_215 number of missing values                                                                                  1083
FCFP6_1024_216 data-type                                                                                  1083
FCFP6_1024_216 number of missing values                                                                                  1083
FCFP6_1024_217 data-type                                                                                  1083
FCFP6_1024_217 number of missing values                                                                                  1083
FCFP6_1024_218 data-type                                                                                  1083
FCFP6_1024_218 number of missing values                                                                                  1083
FCFP6_1024_21 data-type                                                                                  1083
FCFP6_1024_21 number of missing values                                                                                  1083
FCFP6_1024_219 data-type                                                                                  1083
FCFP6_1024_219 number of missing values                                                                                  1083
FCFP6_1024_220 data-type                                                                                  1083
FCFP6_1024_220 number of missing values                                                                                  1083
FCFP6_1024_222 data-type                                                                                  1083
FCFP6_1024_222 number of missing values                                                                                  1083
FCFP6_1024_223 data-type                                                                                  1083
FCFP6_1024_223 number of missing values                                                                                  1083
FCFP6_1024_224 data-type                                                                                  1083
FCFP6_1024_224 number of missing values                                                                                  1083
FCFP6_1024_225 data-type                                                                                  1083
FCFP6_1024_225 number of missing values                                                                                  1083
FCFP6_1024_227 data-type                                                                                  1083
FCFP6_1024_227 number of missing values                                                                                  1083
FCFP6_1024_228 data-type                                                                                  1083
FCFP6_1024_228 number of missing values                                                                                  1083
FCFP6_1024_22 data-type                                                                                  1083
FCFP6_1024_22 number of missing values                                                                                  1083
FCFP6_1024_231 data-type                                                                                  1083
FCFP6_1024_231 number of missing values                                                                                  1083
FCFP6_1024_232 data-type                                                                                  1083
FCFP6_1024_232 number of missing values                                                                                  1083
FCFP6_1024_233 data-type                                                                                  1083
FCFP6_1024_233 number of missing values                                                                                  1083
FCFP6_1024_235 data-type                                                                                  1083
FCFP6_1024_235 number of missing values                                                                                  1083
FCFP6_1024_238 data-type                                                                                  1083
FCFP6_1024_238 number of missing values                                                                                  1083
FCFP6_1024_23 data-type                                                                                  1083
FCFP6_1024_23 number of missing values                                                                                  1083
FCFP6_1024_239 data-type                                                                                  1083
FCFP6_1024_239 number of missing values                                                                                  1083
FCFP6_1024_241 data-type                                                                                  1083
FCFP6_1024_241 number of missing values                                                                                  1083
FCFP6_1024_298 data-type                                                                                  1083
FCFP6_1024_392 number of missing values                                                                                  1083
FCFP6_1024_461 data-type                                                                                  1083
FCFP6_1024_792 data-type                                                                                  1083
FCFP6_1024_793 data-type                                                                                  1083
FCFP6_1024_810 number of missing values                                                                                  1083
FCFP6_1024_910 data-type                                                                                  1083
FCFP6_1024_493 data-type                                                                                  1083
FCFP6_1024_493 number of missing values                                                                                  1083
FCFP6_1024_768 number of missing values                                                                                  1083
FCFP6_1024_698 data-type                                                                                  1083
FCFP6_1024_698 number of missing values                                                                                  1083
FCFP6_1024_887 data-type                                                                                  1083
FCFP6_1024_459 data-type                                                                                  1083
FCFP6_1024_468 data-type                                                                                  1083
FCFP6_1024_494 number of missing values                                                                                  1083
FCFP6_1024_581 number of missing values                                                                                  1083
FCFP6_1024_89 data-type                                                                                  1083
FCFP6_1024_905 data-type                                                                                  1083
FCFP6_1024_964 data-type                                                                                  1083
FCFP6_1024_256 data-type                                                                                  1083
FCFP6_1024_492 data-type                                                                                  1083
FCFP6_1024_513 data-type                                                                                  1083
FCFP6_1024_568 data-type                                                                                  1083
FCFP6_1024_793 number of missing values                                                                                  1083
FCFP6_1024_859 number of missing values                                                                                  1083
FCFP6_1024_435 data-type                                                                                  1083
FCFP6_1024_435 number of missing values                                                                                  1083
FCFP6_1024_540 data-type                                                                                  1083
FCFP6_1024_658 number of missing values                                                                                  1083
FCFP6_1024_293 number of missing values                                                                                  1083
FCFP6_1024_298 number of missing values                                                                                  1083
FCFP6_1024_604 number of missing values                                                                                  1083
FCFP6_1024_25 data-type                                                                                  1083
FCFP6_1024_964 number of missing values                                                                                  1083
FCFP6_1024_256 number of missing values                                                                                  1083
FCFP6_1024_51 number of missing values                                                                                  1083
FCFP6_1024_568 number of missing values                                                                                  1083
FCFP6_1024_517 data-type                                                                                  1083
FCFP6_1024_540 number of missing values                                                                                  1083
FCFP6_1024_604 data-type                                                                                  1083
FCFP6_1024_887 number of missing values                                                                                  1083
FCFP6_1024_461 number of missing values                                                                                  1083
FCFP6_1024_581 data-type                                                                                  1083
FCFP6_1024_905 number of missing values                                                                                  1083
FCFP6_1024_946 data-type                                                                                  1083
FCFP6_1024_946 number of missing values                                                                                  1083
FCFP6_1024_984 data-type                                                                                  1083
FCFP6_1024_984 number of missing values                                                                                  1083
FCFP6_1024_492 number of missing values                                                                                  1083
FCFP6_1024_796 number of missing values                                                                                  1083
FCFP6_1024_910 number of missing values                                                                                  1083
FCFP6_1024_322 data-type                                                                                  1083
FCFP6_1024_686 data-type                                                                                  1083
FCFP6_1024_792 number of missing values                                                                                  1083
FCFP6_1024_89 number of missing values                                                                                  1083
FCFP6_1024_810 data-type                                                                                  1083
FCFP6_1024_859 data-type                                                                                  1083
FCFP6_1024_517 number of missing values                                                                                  1083
FCFP6_1024_658 data-type                                                                                  1083
FCFP6_1024_759 number of missing values                                                                                  1083
FCFP6_1024_293 data-type                                                                                  1083
FCFP6_1024_392 data-type                                                                                  1083
FCFP6_1024_686 number of missing values                                                                                  1083
FCFP6_1024_494 data-type                                                                                  1083
FCFP6_1024_51 data-type                                                                                  1083
FCFP6_1024_242 data-type                                                                                  1083
FCFP6_1024_242 number of missing values                                                                                  1083
FCFP6_1024_243 data-type                                                                                  1083
FCFP6_1024_243 number of missing values                                                                                  1083
FCFP6_1024_244 data-type                                                                                  1083
FCFP6_1024_244 number of missing values                                                                                  1083
FCFP6_1024_245 data-type                                                                                  1083
FCFP6_1024_245 number of missing values                                                                                  1083
FCFP6_1024_246 data-type                                                                                  1083
FCFP6_1024_246 number of missing values                                                                                  1083
FCFP6_1024_247 data-type                                                                                  1083
FCFP6_1024_247 number of missing values                                                                                  1083
FCFP6_1024_248 data-type                                                                                  1083
FCFP6_1024_248 number of missing values                                                                                  1083
FCFP6_1024_24 data-type                                                                                  1083
FCFP6_1024_24 number of missing values                                                                                  1083
FCFP6_1024_249 data-type                                                                                  1083
FCFP6_1024_249 number of missing values                                                                                  1083
FCFP6_1024_250 data-type                                                                                  1083
FCFP6_1024_250 number of missing values                                                                                  1083
FCFP6_1024_251 data-type                                                                                  1083
FCFP6_1024_251 number of missing values                                                                                  1083
FCFP6_1024_253 data-type                                                                                  1083
FCFP6_1024_253 number of missing values                                                                                  1083
FCFP6_1024_254 data-type                                                                                  1083
FCFP6_1024_254 number of missing values                                                                                  1083
FCFP6_1024_255 data-type                                                                                  1083
FCFP6_1024_255 number of missing values                                                                                  1083
FCFP6_1024_257 data-type                                                                                  1083
FCFP6_1024_257 number of missing values                                                                                  1083
FCFP6_1024_259 data-type                                                                                  1083
FCFP6_1024_259 number of missing values                                                                                  1083
FCFP6_1024_260 data-type                                                                                  1083
FCFP6_1024_260 number of missing values                                                                                  1083
FCFP6_1024_261 data-type                                                                                  1083
FCFP6_1024_261 number of missing values                                                                                  1083
FCFP6_1024_262 data-type                                                                                  1083
FCFP6_1024_262 number of missing values                                                                                  1083
FCFP6_1024_263 data-type                                                                                  1083
FCFP6_1024_263 number of missing values                                                                                  1083
FCFP6_1024_264 data-type                                                                                  1083
FCFP6_1024_264 number of missing values                                                                                  1083
FCFP6_1024_265 data-type                                                                                  1083
FCFP6_1024_265 number of missing values                                                                                  1083
FCFP6_1024_268 data-type                                                                                  1083
FCFP6_1024_268 number of missing values                                                                                  1083
FCFP6_1024_26 data-type                                                                                  1083
FCFP6_1024_26 number of missing values                                                                                  1083
FCFP6_1024_269 data-type                                                                                  1083
FCFP6_1024_269 number of missing values                                                                                  1083
FCFP6_1024_270 data-type                                                                                  1083
FCFP6_1024_270 number of missing values                                                                                  1083
FCFP6_1024_271 data-type                                                                                  1083
FCFP6_1024_271 number of missing values                                                                                  1083
FCFP6_1024_272 data-type                                                                                  1083
FCFP6_1024_272 number of missing values                                                                                  1083
FCFP6_1024_273 data-type                                                                                  1083
FCFP6_1024_273 number of missing values                                                                                  1083
FCFP6_1024_274 data-type                                                                                  1083
FCFP6_1024_274 number of missing values                                                                                  1083
FCFP6_1024_275 data-type                                                                                  1083
FCFP6_1024_275 number of missing values                                                                                  1083
FCFP6_1024_276 data-type                                                                                  1083
FCFP6_1024_276 number of missing values                                                                                  1083
FCFP6_1024_277 data-type                                                                                  1083
FCFP6_1024_277 number of missing values                                                                                  1083
FCFP6_1024_278 data-type                                                                                  1083
FCFP6_1024_278 number of missing values                                                                                  1083
FCFP6_1024_27 data-type                                                                                  1083
FCFP6_1024_27 number of missing values                                                                                  1083
FCFP6_1024_279 data-type                                                                                  1083
FCFP6_1024_279 number of missing values                                                                                  1083
FCFP6_1024_280 data-type                                                                                  1083
FCFP6_1024_280 number of missing values                                                                                  1083
FCFP6_1024_281 data-type                                                                                  1083
FCFP6_1024_281 number of missing values                                                                                  1083
FCFP6_1024_282 data-type                                                                                  1083
FCFP6_1024_282 number of missing values                                                                                  1083
FCFP6_1024_283 data-type                                                                                  1083
FCFP6_1024_283 number of missing values                                                                                  1083
FCFP6_1024_285 data-type                                                                                  1083
FCFP6_1024_285 number of missing values                                                                                  1083
FCFP6_1024_286 data-type                                                                                  1083
FCFP6_1024_286 number of missing values                                                                                  1083
FCFP6_1024_287 data-type                                                                                  1083
FCFP6_1024_287 number of missing values                                                                                  1083
FCFP6_1024_288 data-type                                                                                  1083
FCFP6_1024_288 number of missing values                                                                                  1083
FCFP6_1024_28 data-type                                                                                  1083
FCFP6_1024_28 number of missing values                                                                                  1083
FCFP6_1024_292 data-type                                                                                  1083
FCFP6_1024_292 number of missing values                                                                                  1083
FCFP6_1024_294 data-type                                                                                  1083
FCFP6_1024_294 number of missing values                                                                                  1083
FCFP6_1024_295 data-type                                                                                  1083
FCFP6_1024_295 number of missing values                                                                                  1083
FCFP6_1024_296 data-type                                                                                  1083
FCFP6_1024_296 number of missing values                                                                                  1083
FCFP6_1024_29 data-type                                                                                  1083
FCFP6_1024_29 number of missing values                                                                                  1083
FCFP6_1024_299 data-type                                                                                  1083
FCFP6_1024_299 number of missing values                                                                                  1083
FCFP6_1024_300 data-type                                                                                  1083
FCFP6_1024_300 number of missing values                                                                                  1083
FCFP6_1024_301 data-type                                                                                  1083
FCFP6_1024_301 number of missing values                                                                                  1083
FCFP6_1024_302 data-type                                                                                  1083
FCFP6_1024_302 number of missing values                                                                                  1083
FCFP6_1024_303 data-type                                                                                  1083
FCFP6_1024_303 number of missing values                                                                                  1083
FCFP6_1024_304 data-type                                                                                  1083
FCFP6_1024_304 number of missing values                                                                                  1083
FCFP6_1024_305 data-type                                                                                  1083
FCFP6_1024_305 number of missing values                                                                                  1083
FCFP6_1024_306 data-type                                                                                  1083
FCFP6_1024_306 number of missing values                                                                                  1083
FCFP6_1024_307 data-type                                                                                  1083
FCFP6_1024_307 number of missing values                                                                                  1083
FCFP6_1024_308 data-type                                                                                  1083
FCFP6_1024_308 number of missing values                                                                                  1083
FCFP6_1024_30 data-type                                                                                  1083
FCFP6_1024_30 number of missing values                                                                                  1083
FCFP6_1024_310 data-type                                                                                  1083
FCFP6_1024_310 number of missing values                                                                                  1083
FCFP6_1024_311 data-type                                                                                  1083
FCFP6_1024_311 number of missing values                                                                                  1083
FCFP6_1024_312 data-type                                                                                  1083
FCFP6_1024_312 number of missing values                                                                                  1083
FCFP6_1024_313 data-type                                                                                  1083
FCFP6_1024_313 number of missing values                                                                                  1083
FCFP6_1024_314 data-type                                                                                  1083
FCFP6_1024_314 number of missing values                                                                                  1083
FCFP6_1024_315 data-type                                                                                  1083
FCFP6_1024_315 number of missing values                                                                                  1083
FCFP6_1024_316 data-type                                                                                  1083
FCFP6_1024_316 number of missing values                                                                                  1083
FCFP6_1024_317 data-type                                                                                  1083
FCFP6_1024_317 number of missing values                                                                                  1083
FCFP6_1024_318 data-type                                                                                  1083
FCFP6_1024_318 number of missing values                                                                                  1083
FCFP6_1024_319 data-type                                                                                  1083
FCFP6_1024_319 number of missing values                                                                                  1083
FCFP6_1024_324 data-type                                                                                  1083
FCFP6_1024_324 number of missing values                                                                                  1083
FCFP6_1024_325 data-type                                                                                  1083
FCFP6_1024_325 number of missing values                                                                                  1083
FCFP6_1024_327 data-type                                                                                  1083
FCFP6_1024_327 number of missing values                                                                                  1083
FCFP6_1024_328 data-type                                                                                  1083
FCFP6_1024_328 number of missing values                                                                                  1083
FCFP6_1024_32 data-type                                                                                  1083
FCFP6_1024_32 number of missing values                                                                                  1083
FCFP6_1024_330 data-type                                                                                  1083
FCFP6_1024_330 number of missing values                                                                                  1083
FCFP6_1024_332 data-type                                                                                  1083
FCFP6_1024_332 number of missing values                                                                                  1083
FCFP6_1024_333 data-type                                                                                  1083
FCFP6_1024_333 number of missing values                                                                                  1083
FCFP6_1024_334 data-type                                                                                  1083
FCFP6_1024_334 number of missing values                                                                                  1083
FCFP6_1024_337 data-type                                                                                  1083
FCFP6_1024_337 number of missing values                                                                                  1083
FCFP6_1024_338 data-type                                                                                  1083
FCFP6_1024_338 number of missing values                                                                                  1083
FCFP6_1024_33 data-type                                                                                  1083
FCFP6_1024_33 number of missing values                                                                                  1083
FCFP6_1024_340 data-type                                                                                  1083
FCFP6_1024_340 number of missing values                                                                                  1083
FCFP6_1024_341 data-type                                                                                  1083
FCFP6_1024_341 number of missing values                                                                                  1083
FCFP6_1024_342 data-type                                                                                  1083
FCFP6_1024_342 number of missing values                                                                                  1083
FCFP6_1024_343 data-type                                                                                  1083
FCFP6_1024_343 number of missing values                                                                                  1083
FCFP6_1024_344 data-type                                                                                  1083
FCFP6_1024_344 number of missing values                                                                                  1083
FCFP6_1024_345 data-type                                                                                  1083
FCFP6_1024_345 number of missing values                                                                                  1083
FCFP6_1024_346 data-type                                                                                  1083
FCFP6_1024_346 number of missing values                                                                                  1083
FCFP6_1024_347 data-type                                                                                  1083
FCFP6_1024_347 number of missing values                                                                                  1083
FCFP6_1024_348 data-type                                                                                  1083
FCFP6_1024_348 number of missing values                                                                                  1083
FCFP6_1024_349 data-type                                                                                  1083
FCFP6_1024_349 number of missing values                                                                                  1083
FCFP6_1024_350 data-type                                                                                  1083
FCFP6_1024_350 number of missing values                                                                                  1083
FCFP6_1024_351 data-type                                                                                  1083
FCFP6_1024_351 number of missing values                                                                                  1083
FCFP6_1024_352 data-type                                                                                  1083
FCFP6_1024_352 number of missing values                                                                                  1083
FCFP6_1024_353 data-type                                                                                  1083
FCFP6_1024_353 number of missing values                                                                                  1083
FCFP6_1024_354 data-type                                                                                  1083
FCFP6_1024_354 number of missing values                                                                                  1083
FCFP6_1024_357 data-type                                                                                  1083
FCFP6_1024_357 number of missing values                                                                                  1083
FCFP6_1024_35 data-type                                                                                  1083
FCFP6_1024_35 number of missing values                                                                                  1083
FCFP6_1024_361 data-type                                                                                  1083
FCFP6_1024_361 number of missing values                                                                                  1083
FCFP6_1024_364 data-type                                                                                  1083
FCFP6_1024_364 number of missing values                                                                                  1083
FCFP6_1024_365 data-type                                                                                  1083
FCFP6_1024_365 number of missing values                                                                                  1083
FCFP6_1024_366 data-type                                                                                  1083
FCFP6_1024_366 number of missing values                                                                                  1083
FCFP6_1024_367 data-type                                                                                  1083
FCFP6_1024_367 number of missing values                                                                                  1083
FCFP6_1024_368 data-type                                                                                  1083
FCFP6_1024_368 number of missing values                                                                                  1083
FCFP6_1024_36 data-type                                                                                  1083
FCFP6_1024_36 number of missing values                                                                                  1083
FCFP6_1024_369 data-type                                                                                  1083
FCFP6_1024_369 number of missing values                                                                                  1083
FCFP6_1024_370 data-type                                                                                  1083
FCFP6_1024_370 number of missing values                                                                                  1083
FCFP6_1024_371 data-type                                                                                  1083
FCFP6_1024_371 number of missing values                                                                                  1083
FCFP6_1024_372 data-type                                                                                  1083
FCFP6_1024_372 number of missing values                                                                                  1083
FCFP6_1024_373 data-type                                                                                  1083
FCFP6_1024_373 number of missing values                                                                                  1083
FCFP6_1024_374 data-type                                                                                  1083
FCFP6_1024_374 number of missing values                                                                                  1083
FCFP6_1024_375 data-type                                                                                  1083
FCFP6_1024_375 number of missing values                                                                                  1083
FCFP6_1024_376 data-type                                                                                  1083
FCFP6_1024_376 number of missing values                                                                                  1083
FCFP6_1024_377 data-type                                                                                  1083
FCFP6_1024_377 number of missing values                                                                                  1083
FCFP6_1024_378 data-type                                                                                  1083
FCFP6_1024_378 number of missing values                                                                                  1083
FCFP6_1024_37 data-type                                                                                  1083
FCFP6_1024_37 number of missing values                                                                                  1083
FCFP6_1024_379 data-type                                                                                  1083
FCFP6_1024_379 number of missing values                                                                                  1083
FCFP6_1024_380 data-type                                                                                  1083
FCFP6_1024_380 number of missing values                                                                                  1083
FCFP6_1024_382 data-type                                                                                  1083
FCFP6_1024_382 number of missing values                                                                                  1083
FCFP6_1024_383 data-type                                                                                  1083
FCFP6_1024_383 number of missing values                                                                                  1083
FCFP6_1024_384 data-type                                                                                  1083
FCFP6_1024_384 number of missing values                                                                                  1083
FCFP6_1024_385 data-type                                                                                  1083
FCFP6_1024_385 number of missing values                                                                                  1083
FCFP6_1024_386 data-type                                                                                  1083
FCFP6_1024_386 number of missing values                                                                                  1083
FCFP6_1024_387 data-type                                                                                  1083
FCFP6_1024_387 number of missing values                                                                                  1083
FCFP6_1024_388 data-type                                                                                  1083
FCFP6_1024_388 number of missing values                                                                                  1083
FCFP6_1024_38 data-type                                                                                  1083
FCFP6_1024_38 number of missing values                                                                                  1083
FCFP6_1024_390 data-type                                                                                  1083
FCFP6_1024_390 number of missing values                                                                                  1083
FCFP6_1024_391 data-type                                                                                  1083
FCFP6_1024_391 number of missing values                                                                                  1083
FCFP6_1024_395 data-type                                                                                  1083
FCFP6_1024_395 number of missing values                                                                                  1083
FCFP6_1024_396 data-type                                                                                  1083
FCFP6_1024_396 number of missing values                                                                                  1083
FCFP6_1024_397 data-type                                                                                  1083
FCFP6_1024_397 number of missing values                                                                                  1083
FCFP6_1024_398 data-type                                                                                  1083
FCFP6_1024_398 number of missing values                                                                                  1083
FCFP6_1024_3 data-type                                                                                  1083
FCFP6_1024_3 number of missing values                                                                                  1083
FCFP6_1024_399 data-type                                                                                  1083
FCFP6_1024_399 number of missing values                                                                                  1083
FCFP6_1024_400 data-type                                                                                  1083
FCFP6_1024_400 number of missing values                                                                                  1083

1000 Rows. -- 38529 msec.
