Result of /data/leuven/370/vsc37064/new_queries_named_graph_predicate/query_32.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
characteristicName                                                                featureCount
FCFP6_1024_618 data-type                                                                                  1083
FCFP6_1024_618 number of missing values                                                                                  1083
FCFP6_1024_619 data-type                                                                                  1083
FCFP6_1024_620 number of missing values                                                                                  1083
FCFP6_1024_621 data-type                                                                                  1083
FCFP6_1024_621 number of missing values                                                                                  1083
FCFP6_1024_624 number of missing values                                                                                  1083
FCFP6_1024_626 number of missing values                                                                                  1083
FCFP6_1024_627 data-type                                                                                  1083
FCFP6_1024_628 data-type                                                                                  1083
FCFP6_1024_628 number of missing values                                                                                  1083
FCFP6_1024_631 data-type                                                                                  1083
FCFP6_1024_631 number of missing values                                                                                  1083
FCFP6_1024_632 data-type                                                                                  1083
FCFP6_1024_632 number of missing values                                                                                  1083
FCFP6_1024_634 number of missing values                                                                                  1083
FCFP6_1024_637 number of missing values                                                                                  1083
FCFP6_1024_638 data-type                                                                                  1083
FCFP6_1024_638 number of missing values                                                                                  1083
FCFP6_1024_639 data-type                                                                                  1083
FCFP6_1024_640 number of missing values                                                                                  1083
FCFP6_1024_641 data-type                                                                                  1083
FCFP6_1024_641 number of missing values                                                                                  1083
FCFP6_1024_643 data-type                                                                                  1083
FCFP6_1024_643 number of missing values                                                                                  1083
FCFP6_1024_645 number of missing values                                                                                  1083
FCFP6_1024_647 number of missing values                                                                                  1083
FCFP6_1024_64 data-type                                                                                  1083
FCFP6_1024_64 number of missing values                                                                                  1083
FCFP6_1024_649 data-type                                                                                  1083
FCFP6_1024_650 number of missing values                                                                                  1083
FCFP6_1024_651 number of missing values                                                                                  1083
FCFP6_1024_656 data-type                                                                                  1083
FCFP6_1024_657 data-type                                                                                  1083
FCFP6_1024_65 data-type                                                                                  1083
FCFP6_1024_65 number of missing values                                                                                  1083
FCFP6_1024_659 number of missing values                                                                                  1083
FCFP6_1024_660 data-type                                                                                  1083
FCFP6_1024_662 data-type                                                                                  1083
FCFP6_1024_664 data-type                                                                                  1083
FCFP6_1024_664 number of missing values                                                                                  1083
FCFP6_1024_665 data-type                                                                                  1083
FCFP6_1024_665 number of missing values                                                                                  1083
FCFP6_1024_666 data-type                                                                                  1083
FCFP6_1024_666 number of missing values                                                                                  1083
FCFP6_1024_667 data-type                                                                                  1083
FCFP6_1024_667 number of missing values                                                                                  1083
FCFP6_1024_668 data-type                                                                                  1083
FCFP6_1024_668 number of missing values                                                                                  1083
FCFP6_1024_66 data-type                                                                                  1083
FCFP6_1024_66 number of missing values                                                                                  1083
FCFP6_1024_671 data-type                                                                                  1083
FCFP6_1024_671 number of missing values                                                                                  1083
FCFP6_1024_673 data-type                                                                                  1083
FCFP6_1024_673 number of missing values                                                                                  1083
FCFP6_1024_675 data-type                                                                                  1083
FCFP6_1024_675 number of missing values                                                                                  1083
FCFP6_1024_676 data-type                                                                                  1083
FCFP6_1024_676 number of missing values                                                                                  1083
FCFP6_1024_678 number of missing values                                                                                  1083
FCFP6_1024_67 data-type                                                                                  1083
FCFP6_1024_679 data-type                                                                                  1083
FCFP6_1024_681 number of missing values                                                                                  1083
FCFP6_1024_682 data-type                                                                                  1083
FCFP6_1024_682 number of missing values                                                                                  1083
FCFP6_1024_683 data-type                                                                                  1083
FCFP6_1024_683 number of missing values                                                                                  1083
FCFP6_1024_684 data-type                                                                                  1083
FCFP6_1024_684 number of missing values                                                                                  1083
FCFP6_1024_686 data-type                                                                                  1083
FCFP6_1024_688 data-type                                                                                  1083
FCFP6_1024_688 number of missing values                                                                                  1083
FCFP6_1024_689 data-type                                                                                  1083
FCFP6_1024_689 number of missing values                                                                                  1083
FCFP6_1024_691 data-type                                                                                  1083
FCFP6_1024_691 number of missing values                                                                                  1083
FCFP6_1024_692 data-type                                                                                  1083
FCFP6_1024_692 number of missing values                                                                                  1083
FCFP6_1024_693 number of missing values                                                                                  1083
FCFP6_1024_696 data-type                                                                                  1083
FCFP6_1024_696 number of missing values                                                                                  1083
FCFP6_1024_697 data-type                                                                                  1083
FCFP6_1024_69 number of missing values                                                                                  1083
FCFP6_1024_701 number of missing values                                                                                  1083
FCFP6_1024_702 data-type                                                                                  1083
FCFP6_1024_703 data-type                                                                                  1083
FCFP6_1024_703 number of missing values                                                                                  1083
FCFP6_1024_704 data-type                                                                                  1083
FCFP6_1024_705 data-type                                                                                  1083
FCFP6_1024_706 data-type                                                                                  1083
FCFP6_1024_706 number of missing values                                                                                  1083
FCFP6_1024_707 data-type                                                                                  1083
FCFP6_1024_70 data-type                                                                                  1083
FCFP6_1024_70 number of missing values                                                                                  1083
FCFP6_1024_711 data-type                                                                                  1083
FCFP6_1024_715 data-type                                                                                  1083
FCFP6_1024_718 data-type                                                                                  1083
FCFP6_1024_719 data-type                                                                                  1083
FCFP6_1024_722 data-type                                                                                  1083
FCFP6_1024_722 number of missing values                                                                                  1083
FCFP6_1024_724 number of missing values                                                                                  1083
FCFP6_1024_727 data-type                                                                                  1083
FCFP6_1024_729 data-type                                                                                  1083
FCFP6_1024_730 data-type                                                                                  1083
FCFP6_1024_730 number of missing values                                                                                  1083
FCFP6_1024_734 data-type                                                                                  1083
FCFP6_1024_734 number of missing values                                                                                  1083
FCFP6_1024_735 data-type                                                                                  1083
FCFP6_1024_735 number of missing values                                                                                  1083
FCFP6_1024_736 data-type                                                                                  1083
FCFP6_1024_737 number of missing values                                                                                  1083
FCFP6_1024_738 data-type                                                                                  1083
FCFP6_1024_740 data-type                                                                                  1083
FCFP6_1024_741 data-type                                                                                  1083
FCFP6_1024_742 data-type                                                                                  1083
FCFP6_1024_742 number of missing values                                                                                  1083
FCFP6_1024_743 number of missing values                                                                                  1083
FCFP6_1024_744 data-type                                                                                  1083
FCFP6_1024_744 number of missing values                                                                                  1083
FCFP6_1024_745 data-type                                                                                  1083
FCFP6_1024_747 data-type                                                                                  1083
FCFP6_1024_748 number of missing values                                                                                  1083
FCFP6_1024_74 number of missing values                                                                                  1083
FCFP6_1024_750 data-type                                                                                  1083
FCFP6_1024_750 number of missing values                                                                                  1083
FCFP6_1024_752 number of missing values                                                                                  1083
FCFP6_1024_753 data-type                                                                                  1083
FCFP6_1024_755 data-type                                                                                  1083
FCFP6_1024_755 number of missing values                                                                                  1083
FCFP6_1024_756 data-type                                                                                  1083
FCFP6_1024_756 number of missing values                                                                                  1083
FCFP6_1024_757 data-type                                                                                  1083
FCFP6_1024_757 number of missing values                                                                                  1083
FCFP6_1024_75 number of missing values                                                                                  1083
FCFP6_1024_760 data-type                                                                                  1083
FCFP6_1024_760 number of missing values                                                                                  1083
FCFP6_1024_764 number of missing values                                                                                  1083
FCFP6_1024_765 data-type                                                                                  1083
FCFP6_1024_765 number of missing values                                                                                  1083
FCFP6_1024_766 number of missing values                                                                                  1083
FCFP6_1024_767 data-type                                                                                  1083
FCFP6_1024_767 number of missing values                                                                                  1083
FCFP6_1024_76 data-type                                                                                  1083
FCFP6_1024_76 number of missing values                                                                                  1083
FCFP6_1024_769 data-type                                                                                  1083
FCFP6_1024_769 number of missing values                                                                                  1083
FCFP6_1024_770 data-type                                                                                  1083
FCFP6_1024_770 number of missing values                                                                                  1083
FCFP6_1024_772 data-type                                                                                  1083
FCFP6_1024_772 number of missing values                                                                                  1083
FCFP6_1024_774 data-type                                                                                  1083
FCFP6_1024_774 number of missing values                                                                                  1083
FCFP6_1024_778 data-type                                                                                  1083
FCFP6_1024_778 number of missing values                                                                                  1083
FCFP6_1024_779 data-type                                                                                  1083
FCFP6_1024_779 number of missing values                                                                                  1083
FCFP6_1024_780 data-type                                                                                  1083
FCFP6_1024_780 number of missing values                                                                                  1083
FCFP6_1024_781 data-type                                                                                  1083
FCFP6_1024_781 number of missing values                                                                                  1083
FCFP6_1024_787 data-type                                                                                  1083
FCFP6_1024_787 number of missing values                                                                                  1083
FCFP6_1024_788 data-type                                                                                  1083
FCFP6_1024_788 number of missing values                                                                                  1083
FCFP6_1024_789 data-type                                                                                  1083
FCFP6_1024_789 number of missing values                                                                                  1083
FCFP6_1024_791 data-type                                                                                  1083
FCFP6_1024_794 data-type                                                                                  1083
FCFP6_1024_796 data-type                                                                                  1083
FCFP6_1024_796 number of missing values                                                                                  1083
FCFP6_1024_798 number of missing values                                                                                  1083
FCFP6_1024_799 data-type                                                                                  1083
FCFP6_1024_800 data-type                                                                                  1083
FCFP6_1024_801 data-type                                                                                  1083
FCFP6_1024_801 number of missing values                                                                                  1083
FCFP6_1024_803 number of missing values                                                                                  1083
FCFP6_1024_804 number of missing values                                                                                  1083
FCFP6_1024_80 number of missing values                                                                                  1083
FCFP6_1024_809 data-type                                                                                  1083
FCFP6_1024_809 number of missing values                                                                                  1083
FCFP6_1024_810 data-type                                                                                  1083
FCFP6_1024_810 number of missing values                                                                                  1083
FCFP6_1024_196 number of missing values                                                                                  1083
FCFP6_1024_19 data-type                                                                                  1083
FCFP6_1024_200 data-type                                                                                  1083
FCFP6_1024_204 data-type                                                                                  1083
FCFP6_1024_212 data-type                                                                                  1083
FCFP6_1024_215 number of missing values                                                                                  1083
FCFP6_1024_216 data-type                                                                                  1083
FCFP6_1024_217 data-type                                                                                  1083
FCFP6_1024_220 data-type                                                                                  1083
FCFP6_1024_220 number of missing values                                                                                  1083
FCFP6_1024_226 number of missing values                                                                                  1083
FCFP6_1024_22 number of missing values                                                                                  1083
FCFP6_1024_230 number of missing values                                                                                  1083
FCFP6_1024_239 number of missing values                                                                                  1083
FCFP6_1024_243 data-type                                                                                  1083
FCFP6_1024_247 data-type                                                                                  1083
FCFP6_1024_249 data-type                                                                                  1083
FCFP6_1024_252 number of missing values                                                                                  1083
FCFP6_1024_259 data-type                                                                                  1083
FCFP6_1024_263 data-type                                                                                  1083
FCFP6_1024_265 number of missing values                                                                                  1083
FCFP6_1024_267 data-type                                                                                  1083
FCFP6_1024_268 data-type                                                                                  1083
FCFP6_1024_26 data-type                                                                                  1083
FCFP6_1024_269 number of missing values                                                                                  1083
FCFP6_1024_271 number of missing values                                                                                  1083
FCFP6_1024_273 data-type                                                                                  1083
FCFP6_1024_277 data-type                                                                                  1083
FCFP6_1024_278 number of missing values                                                                                  1083
FCFP6_1024_27 number of missing values                                                                                  1083
FCFP6_1024_279 data-type                                                                                  1083
FCFP6_1024_279 number of missing values                                                                                  1083
FCFP6_1024_282 data-type                                                                                  1083
FCFP6_1024_283 number of missing values                                                                                  1083
FCFP6_1024_285 data-type                                                                                  1083
FCFP6_1024_291 number of missing values                                                                                  1083
FCFP6_1024_292 data-type                                                                                  1083
FCFP6_1024_296 data-type                                                                                  1083
FCFP6_1024_302 data-type                                                                                  1083
FCFP6_1024_303 data-type                                                                                  1083
FCFP6_1024_304 number of missing values                                                                                  1083
FCFP6_1024_305 number of missing values                                                                                  1083
FCFP6_1024_307 number of missing values                                                                                  1083
FCFP6_1024_308 number of missing values                                                                                  1083
FCFP6_1024_30 number of missing values                                                                                  1083
FCFP6_1024_309 data-type                                                                                  1083
FCFP6_1024_311 data-type                                                                                  1083
FCFP6_1024_314 number of missing values                                                                                  1083
FCFP6_1024_315 data-type                                                                                  1083
FCFP6_1024_316 number of missing values                                                                                  1083
FCFP6_1024_318 data-type                                                                                  1083
FCFP6_1024_319 number of missing values                                                                                  1083
FCFP6_1024_320 number of missing values                                                                                  1083
FCFP6_1024_322 data-type                                                                                  1083
FCFP6_1024_325 number of missing values                                                                                  1083
FCFP6_1024_32 number of missing values                                                                                  1083
FCFP6_1024_335 data-type                                                                                  1083
FCFP6_1024_335 number of missing values                                                                                  1083
FCFP6_1024_337 number of missing values                                                                                  1083
FCFP6_1024_342 data-type                                                                                  1083
FCFP6_1024_346 number of missing values                                                                                  1083
FCFP6_1024_349 data-type                                                                                  1083
FCFP6_1024_350 data-type                                                                                  1083
FCFP6_1024_355 number of missing values                                                                                  1083
FCFP6_1024_356 data-type                                                                                  1083
FCFP6_1024_358 number of missing values                                                                                  1083
FCFP6_1024_35 data-type                                                                                  1083
FCFP6_1024_360 data-type                                                                                  1083
FCFP6_1024_363 data-type                                                                                  1083
FCFP6_1024_367 data-type                                                                                  1083
FCFP6_1024_367 number of missing values                                                                                  1083
FCFP6_1024_368 number of missing values                                                                                  1083
FCFP6_1024_371 data-type                                                                                  1083
FCFP6_1024_372 data-type                                                                                  1083
FCFP6_1024_378 number of missing values                                                                                  1083
FCFP6_1024_380 data-type                                                                                  1083
FCFP6_1024_380 number of missing values                                                                                  1083
FCFP6_1024_382 data-type                                                                                  1083
FCFP6_1024_383 number of missing values                                                                                  1083
FCFP6_1024_386 data-type                                                                                  1083
FCFP6_1024_388 number of missing values                                                                                  1083
FCFP6_1024_393 data-type                                                                                  1083
FCFP6_1024_402 data-type                                                                                  1083
FCFP6_1024_405 number of missing values                                                                                  1083
FCFP6_1024_406 number of missing values                                                                                  1083
FCFP6_1024_40 number of missing values                                                                                  1083
FCFP6_1024_409 data-type                                                                                  1083
FCFP6_1024_414 data-type                                                                                  1083
FCFP6_1024_416 number of missing values                                                                                  1083
FCFP6_1024_418 number of missing values                                                                                  1083
FCFP6_1024_41 data-type                                                                                  1083
FCFP6_1024_419 number of missing values                                                                                  1083
FCFP6_1024_420 number of missing values                                                                                  1083
FCFP6_1024_424 number of missing values                                                                                  1083
FCFP6_1024_425 data-type                                                                                  1083
FCFP6_1024_431 number of missing values                                                                                  1083
FCFP6_1024_432 data-type                                                                                  1083
FCFP6_1024_432 number of missing values                                                                                  1083
FCFP6_1024_433 number of missing values                                                                                  1083
FCFP6_1024_457 number of missing values                                                                                  1083
FCFP6_1024_461 number of missing values                                                                                  1083
FCFP6_1024_466 number of missing values                                                                                  1083
FCFP6_1024_467 number of missing values                                                                                  1083
FCFP6_1024_469 data-type                                                                                  1083
FCFP6_1024_475 number of missing values                                                                                  1083
FCFP6_1024_477 number of missing values                                                                                  1083
FCFP6_1024_478 data-type                                                                                  1083
FCFP6_1024_478 number of missing values                                                                                  1083
FCFP6_1024_486 number of missing values                                                                                  1083
FCFP6_1024_487 data-type                                                                                  1083
FCFP6_1024_492 number of missing values                                                                                  1083
FCFP6_1024_494 number of missing values                                                                                  1083
FCFP6_1024_496 data-type                                                                                  1083
FCFP6_1024_497 data-type                                                                                  1083
FCFP6_1024_498 data-type                                                                                  1083
FCFP6_1024_4 number of missing values                                                                                  1083
FCFP6_1024_501 data-type                                                                                  1083
FCFP6_1024_502 number of missing values                                                                                  1083
FCFP6_1024_50 data-type                                                                                  1083
FCFP6_1024_511 data-type                                                                                  1083
FCFP6_1024_523 number of missing values                                                                                  1083
FCFP6_1024_528 data-type                                                                                  1083
FCFP6_1024_532 number of missing values                                                                                  1083
FCFP6_1024_536 data-type                                                                                  1083
FCFP6_1024_53 data-type                                                                                  1083
FCFP6_1024_541 data-type                                                                                  1083
FCFP6_1024_541 number of missing values                                                                                  1083
FCFP6_1024_544 number of missing values                                                                                  1083
FCFP6_1024_54 number of missing values                                                                                  1083
FCFP6_1024_558 number of missing values                                                                                  1083
FCFP6_1024_55 number of missing values                                                                                  1083
FCFP6_1024_559 data-type                                                                                  1083
FCFP6_1024_562 data-type                                                                                  1083
FCFP6_1024_562 number of missing values                                                                                  1083
FCFP6_1024_564 data-type                                                                                  1083
FCFP6_1024_570 data-type                                                                                  1083
FCFP6_1024_570 number of missing values                                                                                  1083
FCFP6_1024_573 data-type                                                                                  1083
FCFP6_1024_574 data-type                                                                                  1083
FCFP6_1024_576 number of missing values                                                                                  1083
FCFP6_1024_580 data-type                                                                                  1083
FCFP6_1024_580 number of missing values                                                                                  1083
FCFP6_1024_588 number of missing values                                                                                  1083
FCFP6_1024_589 number of missing values                                                                                  1083
FCFP6_1024_591 data-type                                                                                  1083
FCFP6_1024_594 number of missing values                                                                                  1083
FCFP6_1024_597 number of missing values                                                                                  1083
FCFP6_1024_59 data-type                                                                                  1083
FCFP6_1024_599 number of missing values                                                                                  1083
FCFP6_1024_604 data-type                                                                                  1083
FCFP6_1024_607 number of missing values                                                                                  1083
FCFP6_1024_609 number of missing values                                                                                  1083
FCFP6_1024_611 data-type                                                                                  1083
FCFP6_1024_611 number of missing values                                                                                  1083
FCFP6_1024_613 data-type                                                                                  1083
FCFP6_1024_614 data-type                                                                                  1083
FCFP6_1024_615 number of missing values                                                                                  1083
FCFP6_1024_61 data-type                                                                                  1083
FCFP6_1024_619 number of missing values                                                                                  1083
FCFP6_1024_620 data-type                                                                                  1083
FCFP6_1024_626 data-type                                                                                  1083
FCFP6_1024_627 number of missing values                                                                                  1083
FCFP6_1024_633 data-type                                                                                  1083
FCFP6_1024_634 data-type                                                                                  1083
FCFP6_1024_636 number of missing values                                                                                  1083
FCFP6_1024_637 data-type                                                                                  1083
FCFP6_1024_63 data-type                                                                                  1083
FCFP6_1024_642 data-type                                                                                  1083
FCFP6_1024_642 number of missing values                                                                                  1083
FCFP6_1024_645 data-type                                                                                  1083
FCFP6_1024_648 data-type                                                                                  1083
FCFP6_1024_648 number of missing values                                                                                  1083
FCFP6_1024_656 number of missing values                                                                                  1083
FCFP6_1024_659 data-type                                                                                  1083
FCFP6_1024_660 number of missing values                                                                                  1083
FCFP6_1024_662 number of missing values                                                                                  1083
FCFP6_1024_670 data-type                                                                                  1083
FCFP6_1024_670 number of missing values                                                                                  1083
FCFP6_1024_677 data-type                                                                                  1083
FCFP6_1024_677 number of missing values                                                                                  1083
FCFP6_1024_678 data-type                                                                                  1083
FCFP6_1024_67 number of missing values                                                                                  1083
FCFP6_1024_679 number of missing values                                                                                  1083
FCFP6_1024_685 number of missing values                                                                                  1083
FCFP6_1024_686 number of missing values                                                                                  1083
FCFP6_1024_68 number of missing values                                                                                  1083
FCFP6_1024_693 data-type                                                                                  1083
FCFP6_1024_697 number of missing values                                                                                  1083
FCFP6_1024_699 data-type                                                                                  1083
FCFP6_1024_699 number of missing values                                                                                  1083
FCFP6_1024_701 data-type                                                                                  1083
FCFP6_1024_707 number of missing values                                                                                  1083
FCFP6_1024_712 number of missing values                                                                                  1083
FCFP6_1024_715 number of missing values                                                                                  1083
FCFP6_1024_718 number of missing values                                                                                  1083
FCFP6_1024_720 data-type                                                                                  1083
FCFP6_1024_720 number of missing values                                                                                  1083
FCFP6_1024_726 data-type                                                                                  1083
FCFP6_1024_726 number of missing values                                                                                  1083
FCFP6_1024_728 number of missing values                                                                                  1083
FCFP6_1024_729 number of missing values                                                                                  1083
FCFP6_1024_736 number of missing values                                                                                  1083
FCFP6_1024_737 data-type                                                                                  1083
FCFP6_1024_740 number of missing values                                                                                  1083
FCFP6_1024_748 data-type                                                                                  1083
FCFP6_1024_74 data-type                                                                                  1083
FCFP6_1024_749 number of missing values                                                                                  1083
FCFP6_1024_753 number of missing values                                                                                  1083
FCFP6_1024_754 number of missing values                                                                                  1083
FCFP6_1024_762 number of missing values                                                                                  1083
FCFP6_1024_763 data-type                                                                                  1083
FCFP6_1024_763 number of missing values                                                                                  1083
FCFP6_1024_766 data-type                                                                                  1083
FCFP6_1024_782 number of missing values                                                                                  1083
FCFP6_1024_783 data-type                                                                                  1083
FCFP6_1024_783 number of missing values                                                                                  1083
FCFP6_1024_784 data-type                                                                                  1083
FCFP6_1024_784 number of missing values                                                                                  1083
FCFP6_1024_786 data-type                                                                                  1083
FCFP6_1024_791 number of missing values                                                                                  1083
FCFP6_1024_794 number of missing values                                                                                  1083
FCFP6_1024_795 data-type                                                                                  1083
FCFP6_1024_799 number of missing values                                                                                  1083
FCFP6_1024_800 number of missing values                                                                                  1083
FCFP6_1024_803 data-type                                                                                  1083
FCFP6_1024_806 data-type                                                                                  1083
FCFP6_1024_808 data-type                                                                                  1083
FCFP6_1024_808 number of missing values                                                                                  1083
FCFP6_1024_199 data-type                                                                                  1083
FCFP6_1024_199 number of missing values                                                                                  1083
FCFP6_1024_201 number of missing values                                                                                  1083
FCFP6_1024_210 number of missing values                                                                                  1083
FCFP6_1024_211 number of missing values                                                                                  1083
FCFP6_1024_213 data-type                                                                                  1083
FCFP6_1024_214 number of missing values                                                                                  1083
FCFP6_1024_21 data-type                                                                                  1083
FCFP6_1024_22 data-type                                                                                  1083
FCFP6_1024_235 data-type                                                                                  1083
FCFP6_1024_240 number of missing values                                                                                  1083
FCFP6_1024_242 number of missing values                                                                                  1083
FCFP6_1024_243 number of missing values                                                                                  1083
FCFP6_1024_247 number of missing values                                                                                  1083
FCFP6_1024_248 number of missing values                                                                                  1083
FCFP6_1024_24 data-type                                                                                  1083
FCFP6_1024_249 number of missing values                                                                                  1083
FCFP6_1024_260 number of missing values                                                                                  1083
FCFP6_1024_261 data-type                                                                                  1083
FCFP6_1024_261 number of missing values                                                                                  1083
FCFP6_1024_262 data-type                                                                                  1083
FCFP6_1024_263 number of missing values                                                                                  1083
FCFP6_1024_264 number of missing values                                                                                  1083
FCFP6_1024_265 data-type                                                                                  1083

1000 Rows. -- 48275 msec.
