Result of /data/leuven/370/vsc37064/new_queries_named_graph/query_32.txt:
OpenLink Virtuoso Interactive SQL (Virtuoso)
Version 07.20.3240 as of Mar 11 2025
Type HELP; for help and EXIT; to exit.
Connected to OpenLink Virtuoso
Driver: 07.20.3240 OpenLink Virtuoso ODBC Driver
characteristicName                                                                featureCount
FCFP6_1024_471 number of missing values                                                                                  1083
FCFP6_1024_523 number of missing values                                                                                  1083
FCFP6_1024_549 number of missing values                                                                                  1083
FCFP6_1024_555 number of missing values                                                                                  1083
FCFP6_1024_558 data-type                                                                                  1083
FCFP6_1024_574 number of missing values                                                                                  1083
FCFP6_1024_586 number of missing values                                                                                  1083
FCFP6_1024_590 number of missing values                                                                                  1083
FCFP6_1024_595 data-type                                                                                  1083
FCFP6_1024_596 data-type                                                                                  1083
FCFP6_1024_596 number of missing values                                                                                  1083
FCFP6_1024_610 number of missing values                                                                                  1083
FCFP6_1024_626 data-type                                                                                  1083
FCFP6_1024_687 data-type                                                                                  1083
FCFP6_1024_68 data-type                                                                                  1083
FCFP6_1024_709 number of missing values                                                                                  1083
FCFP6_1024_723 number of missing values                                                                                  1083
FCFP6_1024_738 number of missing values                                                                                  1083
FCFP6_1024_753 data-type                                                                                  1083
FCFP6_1024_753 number of missing values                                                                                  1083
FCFP6_1024_784 number of missing values                                                                                  1083
FCFP6_1024_801 number of missing values                                                                                  1083
FCFP6_1024_807 data-type                                                                                  1083
FCFP6_1024_860 data-type                                                                                  1083
FCFP6_1024_860 number of missing values                                                                                  1083
FCFP6_1024_87 number of missing values                                                                                  1083
FCFP6_1024_894 data-type                                                                                  1083
FCFP6_1024_89 data-type                                                                                  1083
FCFP6_1024_899 number of missing values                                                                                  1083
FCFP6_1024_917 data-type                                                                                  1083
FCFP6_1024_926 data-type                                                                                  1083
FCFP6_1024_980 data-type                                                                                  1083
FCFP6_1024_996 number of missing values                                                                                  1083
FCFP6_1024_1001 number of missing values                                                                                  1083
FCFP6_1024_1017 data-type                                                                                  1083
FCFP6_1024_113 number of missing values                                                                                  1083
FCFP6_1024_145 data-type                                                                                  1083
FCFP6_1024_249 data-type                                                                                  1083
FCFP6_1024_268 data-type                                                                                  1083
FCFP6_1024_299 data-type                                                                                  1083
FCFP6_1024_376 data-type                                                                                  1083
FCFP6_1024_410 data-type                                                                                  1083
FCFP6_1024_42 number of missing values                                                                                  1083
FCFP6_1024_435 data-type                                                                                  1083
FCFP6_1024_439 data-type                                                                                  1083
FCFP6_1024_476 data-type                                                                                  1083
FCFP6_1024_482 number of missing values                                                                                  1083
FCFP6_1024_516 number of missing values                                                                                  1083
FCFP6_1024_520 number of missing values                                                                                  1083
FCFP6_1024_525 number of missing values                                                                                  1083
FCFP6_1024_539 data-type                                                                                  1083
FCFP6_1024_541 number of missing values                                                                                  1083
FCFP6_1024_6 data-type                                                                                  1083
FCFP6_1024_700 data-type                                                                                  1083
FCFP6_1024_715 number of missing values                                                                                  1083
FCFP6_1024_726 number of missing values                                                                                  1083
FCFP6_1024_735 number of missing values                                                                                  1083
FCFP6_1024_746 data-type                                                                                  1083
FCFP6_1024_757 data-type                                                                                  1083
FCFP6_1024_761 number of missing values                                                                                  1083
FCFP6_1024_816 number of missing values                                                                                  1083
FCFP6_1024_82 data-type                                                                                  1083
FCFP6_1024_84 data-type                                                                                  1083
FCFP6_1024_851 data-type                                                                                  1083
FCFP6_1024_855 data-type                                                                                  1083
FCFP6_1024_881 data-type                                                                                  1083
FCFP6_1024_881 number of missing values                                                                                  1083
FCFP6_1024_884 number of missing values                                                                                  1083
FCFP6_1024_892 data-type                                                                                  1083
FCFP6_1024_929 data-type                                                                                  1083
FCFP6_1024_951 data-type                                                                                  1083
FCFP6_1024_956 data-type                                                                                  1083
FCFP6_1024_956 number of missing values                                                                                  1083
FCFP6_1024_95 data-type                                                                                  1083
FCFP6_1024_992 data-type                                                                                  1083
FCFP6_1024_0 data-type                                                                                  1083
FCFP6_1024_118 data-type                                                                                  1083
FCFP6_1024_118 number of missing values                                                                                  1083
FCFP6_1024_149 number of missing values                                                                                  1083
FCFP6_1024_150 data-type                                                                                  1083
FCFP6_1024_154 number of missing values                                                                                  1083
FCFP6_1024_169 data-type                                                                                  1083
FCFP6_1024_171 data-type                                                                                  1083
FCFP6_1024_202 data-type                                                                                  1083
FCFP6_1024_203 data-type                                                                                  1083
FCFP6_1024_215 number of missing values                                                                                  1083
FCFP6_1024_227 data-type                                                                                  1083
FCFP6_1024_227 number of missing values                                                                                  1083
FCFP6_1024_233 number of missing values                                                                                  1083
FCFP6_1024_274 data-type                                                                                  1083
FCFP6_1024_282 number of missing values                                                                                  1083
FCFP6_1024_28 data-type                                                                                  1083
FCFP6_1024_298 data-type                                                                                  1083
FCFP6_1024_321 data-type                                                                                  1083
FCFP6_1024_350 number of missing values                                                                                  1083
FCFP6_1024_388 number of missing values                                                                                  1083
FCFP6_1024_393 number of missing values                                                                                  1083
FCFP6_1024_426 number of missing values                                                                                  1083
FCFP6_1024_454 number of missing values                                                                                  1083
FCFP6_1024_478 data-type                                                                                  1083
FCFP6_1024_478 number of missing values                                                                                  1083
FCFP6_1024_483 number of missing values                                                                                  1083
FCFP6_1024_48 number of missing values                                                                                  1083
FCFP6_1024_545 data-type                                                                                  1083
FCFP6_1024_569 number of missing values                                                                                  1083
FCFP6_1024_614 data-type                                                                                  1083
FCFP6_1024_623 data-type                                                                                  1083
FCFP6_1024_644 data-type                                                                                  1083
FCFP6_1024_644 number of missing values                                                                                  1083
FCFP6_1024_655 number of missing values                                                                                  1083
FCFP6_1024_659 number of missing values                                                                                  1083
FCFP6_1024_1021 number of missing values                                                                                  1083
FCFP6_1024_112 data-type                                                                                  1083
FCFP6_1024_121 data-type                                                                                  1083
FCFP6_1024_156 data-type                                                                                  1083
FCFP6_1024_222 number of missing values                                                                                  1083
FCFP6_1024_261 data-type                                                                                  1083
FCFP6_1024_302 number of missing values                                                                                  1083
FCFP6_1024_356 number of missing values                                                                                  1083
FCFP6_1024_417 number of missing values                                                                                  1083
FCFP6_1024_595 number of missing values                                                                                  1083
FCFP6_1024_722 number of missing values                                                                                  1083
FCFP6_1024_789 number of missing values                                                                                  1083
FCFP6_1024_952 data-type                                                                                  1083
FCFP6_1024_164 number of missing values                                                                                  1083
FCFP6_1024_182 data-type                                                                                  1083
FCFP6_1024_44 data-type                                                                                  1083
FCFP6_1024_44 number of missing values                                                                                  1083
FCFP6_1024_49 data-type                                                                                  1083
FCFP6_1024_702 number of missing values                                                                                  1083
FCFP6_1024_735 data-type                                                                                  1083
FCFP6_1024_764 number of missing values                                                                                  1083
FCFP6_1024_945 number of missing values                                                                                  1083
FCFP6_1024_0 number of missing values                                                                                  1083
FCFP6_1024_105 number of missing values                                                                                  1083
FCFP6_1024_161 data-type                                                                                  1083
FCFP6_1024_163 data-type                                                                                  1083
FCFP6_1024_163 number of missing values                                                                                  1083
FCFP6_1024_204 data-type                                                                                  1083
FCFP6_1024_248 number of missing values                                                                                  1083
FCFP6_1024_275 data-type                                                                                  1083
FCFP6_1024_444 data-type                                                                                  1083
FCFP6_1024_483 data-type                                                                                  1083
FCFP6_1024_572 data-type                                                                                  1083
FCFP6_1024_659 data-type                                                                                  1083
FCFP6_1024_734 number of missing values                                                                                  1083
FCFP6_1024_756 data-type                                                                                  1083
FCFP6_1024_789 data-type                                                                                  1083
FCFP6_1024_864 data-type                                                                                  1083
FCFP6_1024_435 number of missing values                                                                                  1083
FCFP6_1024_516 data-type                                                                                  1083
FCFP6_1024_852 number of missing values                                                                                  1083
FCFP6_1024_334 data-type                                                                                  1083
FCFP6_1024_36 data-type                                                                                  1083
FCFP6_1024_36 number of missing values                                                                                  1083
FCFP6_1024_542 number of missing values                                                                                  1083
FCFP6_1024_803 data-type                                                                                  1083
FCFP6_1024_305 number of missing values                                                                                  1083
FCFP6_1024_600 data-type                                                                                  1083
FCFP6_1024_662 number of missing values                                                                                  1083
FCFP6_1024_704 data-type                                                                                  1083
FCFP6_1024_704 number of missing values                                                                                  1083
FCFP6_1024_710 number of missing values                                                                                  1083
FCFP6_1024_718 number of missing values                                                                                  1083
FCFP6_1024_721 data-type                                                                                  1083
FCFP6_1024_759 data-type                                                                                  1083
FCFP6_1024_790 number of missing values                                                                                  1083
FCFP6_1024_81 number of missing values                                                                                  1083
FCFP6_1024_840 number of missing values                                                                                  1083
FCFP6_1024_883 number of missing values                                                                                  1083
FCFP6_1024_906 number of missing values                                                                                  1083
FCFP6_1024_914 data-type                                                                                  1083
FCFP6_1024_914 number of missing values                                                                                  1083
FCFP6_1024_924 number of missing values                                                                                  1083
FCFP6_1024_933 number of missing values                                                                                  1083
FCFP6_1024_971 number of missing values                                                                                  1083
FCFP6_1024_986 number of missing values                                                                                  1083
FCFP6_1024_98 data-type                                                                                  1083
FCFP6_1024_103 data-type                                                                                  1083
FCFP6_1024_125 number of missing values                                                                                  1083
FCFP6_1024_174 data-type                                                                                  1083
FCFP6_1024_174 number of missing values                                                                                  1083
FCFP6_1024_221 data-type                                                                                  1083
FCFP6_1024_230 data-type                                                                                  1083
FCFP6_1024_279 number of missing values                                                                                  1083
FCFP6_1024_303 number of missing values                                                                                  1083
FCFP6_1024_327 number of missing values                                                                                  1083
FCFP6_1024_366 data-type                                                                                  1083
FCFP6_1024_37 number of missing values                                                                                  1083
FCFP6_1024_396 data-type                                                                                  1083
FCFP6_1024_397 data-type                                                                                  1083
FCFP6_1024_413 number of missing values                                                                                  1083
FCFP6_1024_51 number of missing values                                                                                  1083
FCFP6_1024_550 number of missing values                                                                                  1083
FCFP6_1024_599 number of missing values                                                                                  1083
FCFP6_1024_63 number of missing values                                                                                  1083
FCFP6_1024_697 number of missing values                                                                                  1083
FCFP6_1024_714 data-type                                                                                  1083
FCFP6_1024_733 data-type                                                                                  1083
FCFP6_1024_742 data-type                                                                                  1083
FCFP6_1024_780 number of missing values                                                                                  1083
FCFP6_1024_810 data-type                                                                                  1083
FCFP6_1024_88 data-type                                                                                  1083
FCFP6_1024_902 number of missing values                                                                                  1083
FCFP6_1024_911 number of missing values                                                                                  1083
FCFP6_1024_923 number of missing values                                                                                  1083
FCFP6_1024_927 data-type                                                                                  1083
FCFP6_1024_941 data-type                                                                                  1083
FCFP6_1024_953 data-type                                                                                  1083
FCFP6_1024_954 number of missing values                                                                                  1083
FCFP6_1024_979 data-type                                                                                  1083
FCFP6_1024_9 data-type                                                                                  1083
FCFP6_1024_9 number of missing values                                                                                  1083
FCFP6_1024_99 data-type                                                                                  1083
FCFP6_1024_99 number of missing values                                                                                  1083
FCFP6_1024_1000 data-type                                                                                  1083
FCFP6_1024_1000 number of missing values                                                                                  1083
FCFP6_1024_1002 data-type                                                                                  1083
FCFP6_1024_1002 number of missing values                                                                                  1083
FCFP6_1024_1003 data-type                                                                                  1083
FCFP6_1024_1003 number of missing values                                                                                  1083
FCFP6_1024_1006 data-type                                                                                  1083
FCFP6_1024_1006 number of missing values                                                                                  1083
FCFP6_1024_1007 data-type                                                                                  1083
FCFP6_1024_1007 number of missing values                                                                                  1083
FCFP6_1024_1008 data-type                                                                                  1083
FCFP6_1024_1008 number of missing values                                                                                  1083
FCFP6_1024_1009 data-type                                                                                  1083
FCFP6_1024_1009 number of missing values                                                                                  1083
FCFP6_1024_1010 data-type                                                                                  1083
FCFP6_1024_1010 number of missing values                                                                                  1083
FCFP6_1024_1011 data-type                                                                                  1083
FCFP6_1024_1011 number of missing values                                                                                  1083
FCFP6_1024_1013 data-type                                                                                  1083
FCFP6_1024_1013 number of missing values                                                                                  1083
FCFP6_1024_1014 data-type                                                                                  1083
FCFP6_1024_1014 number of missing values                                                                                  1083
FCFP6_1024_1016 data-type                                                                                  1083
FCFP6_1024_1016 number of missing values                                                                                  1083
FCFP6_1024_1018 data-type                                                                                  1083
FCFP6_1024_1018 number of missing values                                                                                  1083
FCFP6_1024_101 data-type                                                                                  1083
FCFP6_1024_101 number of missing values                                                                                  1083
FCFP6_1024_1019 data-type                                                                                  1083
FCFP6_1024_1019 number of missing values                                                                                  1083
FCFP6_1024_1020 data-type                                                                                  1083
FCFP6_1024_1020 number of missing values                                                                                  1083
FCFP6_1024_1022 data-type                                                                                  1083
FCFP6_1024_1022 number of missing values                                                                                  1083
MEDIAN_PXC50 data-type                                                                                  1083
MEDIAN_PXC50 number of missing values                                                                                  1083
FCFP6_1024_103 number of missing values                                                                                  1083
FCFP6_1024_104 data-type                                                                                  1083
FCFP6_1024_104 number of missing values                                                                                  1083
FCFP6_1024_106 data-type                                                                                  1083
FCFP6_1024_106 number of missing values                                                                                  1083
FCFP6_1024_10 data-type                                                                                  1083
FCFP6_1024_10 number of missing values                                                                                  1083
FCFP6_1024_109 data-type                                                                                  1083
FCFP6_1024_109 number of missing values                                                                                  1083
FCFP6_1024_110 data-type                                                                                  1083
FCFP6_1024_110 number of missing values                                                                                  1083
FCFP6_1024_111 data-type                                                                                  1083
FCFP6_1024_111 number of missing values                                                                                  1083
FCFP6_1024_114 data-type                                                                                  1083
FCFP6_1024_114 number of missing values                                                                                  1083
FCFP6_1024_115 data-type                                                                                  1083
FCFP6_1024_115 number of missing values                                                                                  1083
FCFP6_1024_116 data-type                                                                                  1083
FCFP6_1024_116 number of missing values                                                                                  1083
FCFP6_1024_117 data-type                                                                                  1083
FCFP6_1024_117 number of missing values                                                                                  1083
FCFP6_1024_11 data-type                                                                                  1083
FCFP6_1024_11 number of missing values                                                                                  1083
FCFP6_1024_119 data-type                                                                                  1083
FCFP6_1024_119 number of missing values                                                                                  1083
FCFP6_1024_122 data-type                                                                                  1083
FCFP6_1024_122 number of missing values                                                                                  1083
FCFP6_1024_124 data-type                                                                                  1083
FCFP6_1024_124 number of missing values                                                                                  1083
FCFP6_1024_125 data-type                                                                                  1083
FCFP6_1024_126 data-type                                                                                  1083
FCFP6_1024_126 number of missing values                                                                                  1083
FCFP6_1024_127 data-type                                                                                  1083
FCFP6_1024_127 number of missing values                                                                                  1083
FCFP6_1024_12 data-type                                                                                  1083
FCFP6_1024_12 number of missing values                                                                                  1083
FCFP6_1024_129 data-type                                                                                  1083
FCFP6_1024_129 number of missing values                                                                                  1083
FCFP6_1024_130 data-type                                                                                  1083
FCFP6_1024_130 number of missing values                                                                                  1083
FCFP6_1024_133 data-type                                                                                  1083
FCFP6_1024_133 number of missing values                                                                                  1083
FCFP6_1024_135 data-type                                                                                  1083
FCFP6_1024_135 number of missing values                                                                                  1083
FCFP6_1024_136 data-type                                                                                  1083
FCFP6_1024_136 number of missing values                                                                                  1083
FCFP6_1024_137 data-type                                                                                  1083
FCFP6_1024_137 number of missing values                                                                                  1083
FCFP6_1024_138 data-type                                                                                  1083
FCFP6_1024_138 number of missing values                                                                                  1083
FCFP6_1024_13 data-type                                                                                  1083
FCFP6_1024_13 number of missing values                                                                                  1083
FCFP6_1024_139 data-type                                                                                  1083
FCFP6_1024_139 number of missing values                                                                                  1083
FCFP6_1024_141 data-type                                                                                  1083
FCFP6_1024_141 number of missing values                                                                                  1083
FCFP6_1024_142 data-type                                                                                  1083
FCFP6_1024_142 number of missing values                                                                                  1083
FCFP6_1024_143 data-type                                                                                  1083
FCFP6_1024_143 number of missing values                                                                                  1083
FCFP6_1024_144 data-type                                                                                  1083
FCFP6_1024_144 number of missing values                                                                                  1083
FCFP6_1024_147 data-type                                                                                  1083
FCFP6_1024_147 number of missing values                                                                                  1083
FCFP6_1024_148 data-type                                                                                  1083
FCFP6_1024_148 number of missing values                                                                                  1083
FCFP6_1024_14 data-type                                                                                  1083
FCFP6_1024_14 number of missing values                                                                                  1083
FCFP6_1024_151 data-type                                                                                  1083
FCFP6_1024_151 number of missing values                                                                                  1083
FCFP6_1024_152 data-type                                                                                  1083
FCFP6_1024_152 number of missing values                                                                                  1083
FCFP6_1024_155 data-type                                                                                  1083
FCFP6_1024_155 number of missing values                                                                                  1083
FCFP6_1024_15 data-type                                                                                  1083
FCFP6_1024_15 number of missing values                                                                                  1083
FCFP6_1024_160 data-type                                                                                  1083
FCFP6_1024_160 number of missing values                                                                                  1083
FCFP6_1024_166 data-type                                                                                  1083
FCFP6_1024_166 number of missing values                                                                                  1083
FCFP6_1024_168 data-type                                                                                  1083
FCFP6_1024_168 number of missing values                                                                                  1083
FCFP6_1024_16 data-type                                                                                  1083
FCFP6_1024_16 number of missing values                                                                                  1083
FCFP6_1024_173 data-type                                                                                  1083
FCFP6_1024_173 number of missing values                                                                                  1083
FCFP6_1024_175 data-type                                                                                  1083
FCFP6_1024_175 number of missing values                                                                                  1083
FCFP6_1024_178 data-type                                                                                  1083
FCFP6_1024_178 number of missing values                                                                                  1083
FCFP6_1024_17 data-type                                                                                  1083
FCFP6_1024_17 number of missing values                                                                                  1083
FCFP6_1024_179 data-type                                                                                  1083
FCFP6_1024_179 number of missing values                                                                                  1083
FCFP6_1024_180 data-type                                                                                  1083
FCFP6_1024_180 number of missing values                                                                                  1083
FCFP6_1024_183 data-type                                                                                  1083
FCFP6_1024_183 number of missing values                                                                                  1083
FCFP6_1024_184 data-type                                                                                  1083
FCFP6_1024_184 number of missing values                                                                                  1083
FCFP6_1024_185 data-type                                                                                  1083
FCFP6_1024_185 number of missing values                                                                                  1083
FCFP6_1024_186 data-type                                                                                  1083
FCFP6_1024_186 number of missing values                                                                                  1083
FCFP6_1024_188 data-type                                                                                  1083
FCFP6_1024_188 number of missing values                                                                                  1083
FCFP6_1024_18 data-type                                                                                  1083
FCFP6_1024_18 number of missing values                                                                                  1083
FCFP6_1024_189 data-type                                                                                  1083
FCFP6_1024_189 number of missing values                                                                                  1083
FCFP6_1024_191 data-type                                                                                  1083
FCFP6_1024_191 number of missing values                                                                                  1083
FCFP6_1024_192 data-type                                                                                  1083
FCFP6_1024_192 number of missing values                                                                                  1083
FCFP6_1024_193 data-type                                                                                  1083
FCFP6_1024_193 number of missing values                                                                                  1083
FCFP6_1024_194 data-type                                                                                  1083
FCFP6_1024_194 number of missing values                                                                                  1083
FCFP6_1024_195 data-type                                                                                  1083
FCFP6_1024_195 number of missing values                                                                                  1083
FCFP6_1024_197 data-type                                                                                  1083
FCFP6_1024_197 number of missing values                                                                                  1083
FCFP6_1024_198 data-type                                                                                  1083
FCFP6_1024_198 number of missing values                                                                                  1083
FCFP6_1024_199 data-type                                                                                  1083
FCFP6_1024_199 number of missing values                                                                                  1083
FCFP6_1024_200 data-type                                                                                  1083
FCFP6_1024_200 number of missing values                                                                                  1083
FCFP6_1024_201 data-type                                                                                  1083
FCFP6_1024_201 number of missing values                                                                                  1083
FCFP6_1024_205 data-type                                                                                  1083
FCFP6_1024_205 number of missing values                                                                                  1083
FCFP6_1024_206 data-type                                                                                  1083
FCFP6_1024_206 number of missing values                                                                                  1083
FCFP6_1024_207 data-type                                                                                  1083
FCFP6_1024_207 number of missing values                                                                                  1083
FCFP6_1024_20 data-type                                                                                  1083
FCFP6_1024_20 number of missing values                                                                                  1083
FCFP6_1024_209 data-type                                                                                  1083
FCFP6_1024_209 number of missing values                                                                                  1083
FCFP6_1024_210 data-type                                                                                  1083
FCFP6_1024_210 number of missing values                                                                                  1083
FCFP6_1024_211 data-type                                                                                  1083
FCFP6_1024_211 number of missing values                                                                                  1083
FCFP6_1024_212 data-type                                                                                  1083
FCFP6_1024_212 number of missing values                                                                                  1083
FCFP6_1024_214 data-type                                                                                  1083
FCFP6_1024_214 number of missing values                                                                                  1083
FCFP6_1024_216 data-type                                                                                  1083
FCFP6_1024_216 number of missing values                                                                                  1083
FCFP6_1024_217 data-type                                                                                  1083
FCFP6_1024_217 number of missing values                                                                                  1083
FCFP6_1024_21 data-type                                                                                  1083
FCFP6_1024_21 number of missing values                                                                                  1083
FCFP6_1024_219 data-type                                                                                  1083
FCFP6_1024_219 number of missing values                                                                                  1083
FCFP6_1024_221 number of missing values                                                                                  1083
FCFP6_1024_223 data-type                                                                                  1083
FCFP6_1024_223 number of missing values                                                                                  1083
FCFP6_1024_228 data-type                                                                                  1083
FCFP6_1024_228 number of missing values                                                                                  1083
FCFP6_1024_229 data-type                                                                                  1083
FCFP6_1024_229 number of missing values                                                                                  1083
FCFP6_1024_230 number of missing values                                                                                  1083
FCFP6_1024_231 data-type                                                                                  1083
FCFP6_1024_231 number of missing values                                                                                  1083
FCFP6_1024_234 data-type                                                                                  1083
FCFP6_1024_234 number of missing values                                                                                  1083
FCFP6_1024_237 data-type                                                                                  1083
FCFP6_1024_237 number of missing values                                                                                  1083
FCFP6_1024_238 data-type                                                                                  1083
FCFP6_1024_238 number of missing values                                                                                  1083
FCFP6_1024_23 data-type                                                                                  1083
FCFP6_1024_23 number of missing values                                                                                  1083
FCFP6_1024_239 data-type                                                                                  1083
FCFP6_1024_239 number of missing values                                                                                  1083
FCFP6_1024_240 data-type                                                                                  1083
FCFP6_1024_240 number of missing values                                                                                  1083
FCFP6_1024_242 data-type                                                                                  1083
FCFP6_1024_242 number of missing values                                                                                  1083
FCFP6_1024_243 data-type                                                                                  1083
FCFP6_1024_243 number of missing values                                                                                  1083

1000 Rows. -- 42361 msec.
